X,Y,OBJECTID,carr_way_no,road_id,road_name,start_name,end_name,location,latest,count_date,peak_hour,count_duration,adt,peaktraffic,pccar,pclcv,pcmcv,pchcvi,pchcvii,pcbus,pcheavy,NZTMX,NZTMY
1748302.0,5912901.0,12526,11144.0,40310,TITIRANGI RD,CEZANNE PL,OLD TITIRANGI RD,1493.0,Yes,2024-09-11 00:00:00+00:00,1315,7D,14119.0,1193.0,95.0,0.0,3.0,2.0,0.0,0.0,5.0,1748302.0,5912901.0
1745648.0,5913846.0,12527,11303.0,40375,SUNVUE RD,WEST COAST RD,BRUNNER RD,78.0,Yes,2024-09-22 00:00:00+00:00,1700,7D,4014.0,351.0,97.0,0.0,1.0,2.0,0.0,0.0,3.0,1745648.0,5913846.0
1748742.0,5912208.0,12528,14024.0,40412,SOUTH LYNN RD,GOLF RD,THE GROVE,150.0,Yes,2024-10-15 00:00:00+00:00,800,7D,3591.0,416.0,96.0,0.0,1.0,3.0,0.0,0.0,4.0,1748742.0,5912208.0
1740276.0,5911439.0,12529,11423.0,40442,SCENIC DR (TITIRANGI),WEST COAST RD (START ISLAND RHS),QUINNS RD,9381.0,Yes,2024-10-31 00:00:00+00:00,1315,7D,3568.0,473.0,96.0,1.0,1.0,2.0,0.0,0.0,3.0,1740276.0,5911439.0
1740163.0,5911388.0,12530,11424.0,40442,SCENIC DR (TITIRANGI),QUINNS RD,SPEED DERESTRICTION,9653.0,Yes,2024-10-31 00:00:00+00:00,1245,7D,2979.0,443.0,96.0,1.0,2.0,1.0,0.0,0.0,3.0,1740163.0,5911388.0
1742592.0,5921992.0,12531,13372.0,40485,RED HILLS RD (MASSEY),DON BUCK RD RAB,BIRDWOOD RD,342.0,Yes,2024-10-30 00:00:00+00:00,1645,7D,12850.0,1335.0,96.0,1.0,1.0,2.0,0.0,0.0,3.0,1742592.0,5921992.0
1742850.0,5918850.0,12532,11547.0,40496,RANUI STATION RD,SWANSON RD,RANUI SCHOOL RD,116.0,Yes,2024-10-30 00:00:00+00:00,1700,7D,3496.0,388.0,97.0,0.0,2.0,1.0,0.0,0.0,3.0,1742850.0,5918850.0
1742859.0,5918753.0,12533,11548.0,40496,RANUI STATION RD,RANUI SCHOOL RD,ROBERTSON RD,277.0,Yes,2024-10-30 00:00:00+00:00,1645,7D,3459.0,394.0,96.0,0.0,2.0,2.0,0.0,0.0,4.0,1742859.0,5918753.0
1742920.0,5918552.0,12534,11576.0,40519,POOKS RD,METCALFE RD,PUTNEY PL,112.0,Yes,2024-10-31 00:00:00+00:00,1445,7D,4871.0,434.0,98.0,0.0,1.0,1.0,0.0,0.0,2.0,1742920.0,5918552.0
1742756.0,5918585.0,12535,11577.0,40519,POOKS RD,PUTNEY PL,RANUI AVE,392.0,Yes,2024-10-31 00:00:00+00:00,745,7D,4661.0,409.0,98.0,0.0,1.0,1.0,0.0,0.0,2.0,1742756.0,5918585.0
1748603.0,5911815.0,12536,12065.0,40802,HILLING ST,GOLF RD,RAGLEY ST,135.0,Yes,2024-09-11 00:00:00+00:00,1000,7D,1339.0,216.0,99.0,0.0,1.0,0.0,0.0,0.0,1.0,1748603.0,5911815.0
1750338.0,5911422.0,12537,12104.0,40821,HARRYBROOK RD,GODLEY RD,CLEVE RD (SUMP RHS),197.0,Yes,2024-10-14 00:00:00+00:00,1700,7D,237.0,33.0,99.0,0.0,1.0,0.0,0.0,0.0,1.0,1750338.0,5911422.0
1747354.0,5921500.0,12538,12115.0,40827,HARBOUR VIEW RD (WAITAKERE),TE ATATU RD RAB,PRINGLE RD,45.0,Yes,2024-10-30 00:00:00+00:00,800,7D,4332.0,472.0,96.0,0.0,1.0,3.0,0.0,0.0,4.0,1747354.0,5921500.0
1747493.0,5921533.0,12539,13390.0,40827,HARBOUR VIEW RD (WAITAKERE),PRINGLE RD,BEACH RD RAB,262.0,Yes,2024-10-30 00:00:00+00:00,800,7D,2726.0,302.0,95.0,0.0,3.0,2.0,0.0,0.0,5.0,1747493.0,5921533.0
1747154.0,5914995.0,12540,13225.0,40844,GREAT NORTH RD (WAITAKERE),PALMER AVE,HEPBURN RD,4075.0,Yes,2024-11-12 00:00:00+00:00,1630,7D,31317.0,2544.0,95.0,1.0,1.0,3.0,0.0,0.0,4.0,1747154.0,5914995.0
1749628.0,5911530.0,12541,12163.0,40851,GODLEY RD,VARDON RD,TAUPO ST,826.0,Yes,2024-09-22 00:00:00+00:00,1630,7D,12693.0,1223.0,98.0,0.0,1.0,1.0,0.0,0.0,2.0,1749628.0,5911530.0
1747629.0,5915030.0,12542,12505.0,41038,BUTTERWORTH DR,ROSEWARNE CRES,SABULITE RD,734.0,Yes,2024-09-11 00:00:00+00:00,1500,7D,4935.0,587.0,98.0,0.0,1.0,1.0,0.0,0.0,2.0,1747629.0,5915030.0
1749512.0,5911367.0,12543,12613.0,41086,BARRON DR,VARDON RD,LEX AVE,104.0,Yes,2024-09-22 00:00:00+00:00,830,7D,535.0,72.0,98.0,1.0,1.0,0.0,0.0,0.0,1.0,1749512.0,5911367.0
1748242.0,5916271.0,12544,12621.0,41091,BANCROFT CRES,AVENGER PL,AKATEA RD (SOUTH),550.0,Yes,2024-09-22 00:00:00+00:00,930,7D,463.0,99.0,83.0,1.0,12.0,3.0,1.0,0.0,16.0,1748242.0,5916271.0
1747327.0,5915055.0,12545,10419.0,41230,HEVERSHAM PL,COUPLAND CRT,CUL-DE-SAC,187.0,Yes,2024-09-11 00:00:00+00:00,1215,7D,139.0,19.0,98.0,0.0,2.0,0.0,0.0,0.0,2.0,1747327.0,5915055.0
1747651.0,5915278.0,12546,10392.0,41279,LANIER PL,WYATT PL,CUL-DE-SAC,128.0,Yes,2024-09-22 00:00:00+00:00,1445,7D,210.0,30.0,98.0,0.0,1.0,1.0,0.0,0.0,2.0,1747651.0,5915278.0
1749830.0,5914576.0,12547,13343.0,47235,RATA ST (SOUTHBOUND),BINSTED RD,REID RD,445.0,Yes,2024-09-11 00:00:00+00:00,1545,7D,14212.0,1515.0,91.0,2.0,1.0,4.0,2.0,0.0,7.0,1749830.0,5914576.0
1766986.0,5908781.0,12548,23347.0,50685,ALEXANDER CRES,BLAIR PL,FRANKLYNE RD,340.0,Yes,2024-09-19 00:00:00+00:00,800,7D,2234.0,457.0,97.0,0.0,2.0,1.0,0.0,0.0,3.0,1766986.0,5908781.0
1771464.0,5913754.0,12549,23406.0,50711,ANDREW RD,KYEEMAGH ST,SALAS PL,586.0,Yes,2024-11-05 00:00:00+00:00,1400,7D,436.0,59.0,97.0,0.0,1.0,2.0,0.0,0.0,3.0,1771464.0,5913754.0
1769536.0,5916403.0,12550,23444.0,50733,ARGO DR,ENDYMION PL,GANYMEDE PL,130.0,Yes,2024-11-05 00:00:00+00:00,1445,7D,5758.0,615.0,97.0,1.0,1.0,1.0,0.0,0.0,2.0,1769536.0,5916403.0
1767333.0,5909521.0,12551,23497.0,50759,AVERTON PL,LORIEN PL,CUL-DE-SAC,65.0,Yes,2024-11-06 00:00:00+00:00,630,7D,427.0,99.0,96.0,0.0,2.0,2.0,0.0,0.0,4.0,1767333.0,5909521.0
1766638.0,5913114.0,12552,23516.0,50766,AYLESBURY ST,PEPLER ST RAB,AYLESBURY ST LINK (AT TEE),106.0,Yes,2024-10-14 00:00:00+00:00,1330,7D,4907.0,517.0,97.0,0.0,1.0,2.0,0.0,0.0,3.0,1766638.0,5913114.0
1770138.0,5917354.0,12553,23518.0,50767,AYLMER CRT,VIVIAN WILSON DR,CUL-DE-SAC,58.0,Yes,2024-11-05 00:00:00+00:00,1430,7D,117.0,19.0,99.0,0.0,0.0,1.0,0.0,0.0,1.0,1770138.0,5917354.0
1772029.0,5914381.0,12554,23539.0,50776,BAIRD ST,MOORE ST,DRAKE ST,216.0,Yes,2024-11-05 00:00:00+00:00,800,7D,515.0,78.0,95.0,0.0,4.0,1.0,0.0,0.0,5.0,1772029.0,5914381.0
1765253.0,5908152.0,12555,33702.0,50777,BAIRDS RD,GREAT SOUTH RD,WYMONDLEY RD,335.0,Yes,2024-10-21 00:00:00+00:00,730,7D,23564.0,2017.0,93.0,0.0,5.0,1.0,1.0,0.0,7.0,1765253.0,5908152.0
1766790.0,5907971.0,12556,33706.0,50777,BAIRDS RD,NEWBURY ST,KELPIE LANE,1988.0,Yes,2024-11-27 00:00:00+00:00,815,7D,20418.0,1607.0,97.0,0.0,1.0,2.0,0.0,0.0,3.0,1766790.0,5907971.0
1772779.0,5914312.0,12557,23645.0,50825,BEMROSE PL,BERT WILSON PL,CUL-DE-SAC,41.0,Yes,2024-11-05 00:00:00+00:00,1600,7D,224.0,40.0,98.0,0.0,0.0,2.0,0.0,0.0,2.0,1772779.0,5914312.0
1768242.0,5910043.0,12558,23689.0,50855,BLACKBURN RD,ALLENS RD,CROOKS RD,188.0,Yes,2024-11-06 00:00:00+00:00,1615,7D,1202.0,189.0,90.0,1.0,3.0,5.0,1.0,0.0,9.0,1768242.0,5910043.0
1762429.0,5908432.0,12559,23696.0,50858,BLAKE RD (MANGERE),MACKY AVE,SUTTON AVE,219.0,Yes,2024-09-20 00:00:00+00:00,830,7D,965.0,88.0,86.0,0.0,6.0,8.0,0.0,0.0,14.0,1762429.0,5908432.0
1772563.0,5913885.0,12560,23716.0,50865,BLEDISLOE ST (HOWICK),PAPAROA RD,CUL-DE-SAC,85.0,Yes,2024-11-05 00:00:00+00:00,800,7D,316.0,101.0,99.0,0.0,0.0,1.0,0.0,0.0,1.0,1772563.0,5913885.0
1770432.0,5912484.0,12561,23741.0,50881,BOTANY RD,MILLHOUSE DR,VESCA PL,1182.0,Yes,2024-11-05 00:00:00+00:00,1645,7D,39911.0,3273.0,91.0,2.0,2.0,4.0,1.0,0.0,7.0,1770432.0,5912484.0
1767810.0,5905688.0,12562,23761.0,50882,BOUNDARY RD (WEST),ISRAEL AVE,PRESTON RD RAB,937.0,Yes,2024-11-27 00:00:00+00:00,1730,7D,12165.0,1131.0,99.0,0.0,1.0,0.0,0.0,0.0,1.0,1767810.0,5905688.0
1767902.0,5907307.0,12563,23936.0,50957,CAPSTICK RD,IVON RD,CIVIL PL,143.0,Yes,2024-11-27 00:00:00+00:00,815,7D,1756.0,234.0,99.0,0.0,1.0,0.0,0.0,0.0,1.0,1767902.0,5907307.0
1771404.0,5912745.0,12564,23975.0,50972,CARRIAGE CLOSE,SUMMERMIST DR,CARRIAGE CL HAMMERHEAD,47.0,Yes,2024-11-05 00:00:00+00:00,1515,7D,269.0,45.0,98.0,0.0,1.0,1.0,0.0,0.0,2.0,1771404.0,5912745.0
1770261.0,5912814.0,12565,23986.0,50976,CASCADES RD,BERNIE EDWARDS PL,SOLANA CRT,2129.0,Yes,2024-11-05 00:00:00+00:00,1630,7D,29941.0,2672.0,96.0,1.0,1.0,2.0,0.0,0.0,3.0,1770261.0,5912814.0
1771594.0,5912262.0,12566,32621.0,50995,CHAPEL RD,SANTAANA DR,WHITFORD RD RAB,7312.0,Yes,2024-11-05 00:00:00+00:00,1145,7D,24315.0,2306.0,98.0,0.0,1.0,1.0,0.0,0.0,2.0,1771594.0,5912262.0
1770547.0,5902869.0,12567,28942.0,50999,CHARLES PREVOST DR,NORMAN CL,MT LEBANON CRES,1283.0,Yes,2024-11-22 00:00:00+00:00,1715,7D,2506.0,415.0,94.0,0.0,5.0,1.0,0.0,0.0,6.0,1770547.0,5902869.0
1770706.0,5914285.0,12568,33511.0,51047,CLUNIE PL,START ISLAND RHS,END ISLAND RHS,63.0,Yes,2024-11-05 00:00:00+00:00,1130,7D,69.0,16.0,95.0,0.0,1.0,4.0,0.0,0.0,5.0,1770706.0,5914285.0
1772348.0,5914489.0,12569,24230.0,51072,COOK ST (HOWICK),SALE ST,KAYELEEN PL,497.0,Yes,2024-11-05 00:00:00+00:00,800,7D,8396.0,1095.0,98.0,0.0,1.0,1.0,0.0,0.0,2.0,1772348.0,5914489.0
1768242.0,5906641.0,12570,24234.0,51073,COOMBE AVE,DAWSON RD,CUL DE SAC,128.0,Yes,2024-11-27 00:00:00+00:00,1730,7D,573.0,64.0,98.0,0.0,1.0,1.0,0.0,0.0,2.0,1768242.0,5906641.0
1770255.0,5914295.0,12571,24312.0,51116,CROMDALE AVE,HIGHLAND PARK DR,CROMDALE AVE EXTN,397.0,Yes,2024-11-15 00:00:00+00:00,1745,7D,299.0,37.0,99.0,0.0,0.0,1.0,0.0,0.0,1.0,1770255.0,5914295.0
1768797.0,5911194.0,12572,28381.0,51120,CRYERS RD,HARRIS RD,TRUGOOD DR,161.0,Yes,2024-11-16 00:00:00+00:00,730,7D,9209.0,1024.0,94.0,1.0,3.0,2.0,0.0,0.0,5.0,1768797.0,5911194.0
1767921.0,5910618.0,12573,24324.0,51120,CRYERS RD,STONEDON DR,BRUCE RODERICK DR,1400.0,Yes,2024-11-16 00:00:00+00:00,1515,7D,19780.0,1810.0,92.0,1.0,3.0,3.0,1.0,0.0,7.0,1767921.0,5910618.0
1768594.0,5915573.0,12574,24330.0,51123,CURACAO PL,PALMYRA WAY,CUL-DE-SAC,128.0,Yes,2024-10-14 00:00:00+00:00,1445,7D,324.0,45.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,1768594.0,5915573.0
1769140.0,5901780.0,12575,24390.0,51153,DENNIS AVE,EARLS CRT,FRANK PL,227.0,Yes,2024-10-16 00:00:00+00:00,715,7D,3812.0,599.0,92.0,0.0,7.0,1.0,0.0,0.0,8.0,1769140.0,5901780.0
1763513.0,5905439.0,12576,24664.0,51287,FERNDOWN AVE,KOMAKO PL,CARINGBAH DR,548.0,Yes,2024-10-16 00:00:00+00:00,800,7D,6791.0,1088.0,95.0,0.0,4.0,1.0,0.0,0.0,5.0,1763513.0,5905439.0
1767500.0,5914762.0,12577,24710.0,51299,FISHER PDE,SANCTUARY PT,HOLLY WAY,965.0,Yes,2024-10-14 00:00:00+00:00,800,7D,1223.0,288.0,98.0,0.0,1.0,1.0,0.0,0.0,2.0,1767500.0,5914762.0
1769680.0,5906521.0,12578,24737.0,51304,FLAT BUSH SCHOOL RD,CHAPEL RD,KAWA DR,10.0,Yes,2024-11-27 00:00:00+00:00,1730,7D,15482.0,1365.0,97.0,0.0,2.0,1.0,0.0,0.0,3.0,1769680.0,5906521.0
1771716.0,5906019.0,12579,41755.0,51304,FLAT BUSH SCHOOL RD,RASHNI RD (WEST),RASHNI RD (EAST),2240.0,Yes,2024-11-27 00:00:00+00:00,1715,7D,10141.0,878.0,98.0,0.0,1.0,1.0,0.0,0.0,2.0,1771716.0,5906019.0
1769210.0,5914933.0,12580,24755.0,51312,FORTUNES RD,HAYES PL,PIGEON MOUNTAIN RD (LHS),629.0,Yes,2024-10-14 00:00:00+00:00,800,7D,7524.0,1021.0,97.0,0.0,1.0,2.0,0.0,0.0,3.0,1769210.0,5914933.0
1767051.0,5908845.0,12581,24771.0,51324,FRANKLYNE RD,CRAIG PL,ALEXANDER CRES (SOUTH),872.0,Yes,2024-09-19 00:00:00+00:00,1415,7D,1375.0,185.0,99.0,0.0,1.0,0.0,0.0,0.0,1.0,1767051.0,5908845.0
1770271.0,5917002.0,12582,24859.0,51367,GILLARD PL,GILLARD PL EXTN,CUL-DE-SAC,156.0,Yes,2024-11-05 00:00:00+00:00,1600,7D,39.0,15.0,92.0,1.0,5.0,2.0,0.0,0.0,7.0,1770271.0,5917002.0
1767938.0,5913757.0,12583,24885.0,51377,GLENMORE RD (PAKURANGA),PAKURANGA RD,WILLOW WAY,70.0,Yes,2024-10-14 00:00:00+00:00,1530,7D,12879.0,1316.0,98.0,0.0,1.0,1.0,0.0,0.0,2.0,1767938.0,5913757.0
1768161.0,5912385.0,12584,24926.0,51390,GOSSAMER DR,ENNIS AVE,WAIKAREMOANA PL,1502.0,Yes,2024-10-14 00:00:00+00:00,1500,7D,14805.0,1442.0,97.0,0.0,1.0,2.0,0.0,0.0,3.0,1768161.0,5912385.0
1766639.0,5905893.0,12585,24988.0,51405,GREAT SOUTH RD (MANUKAU),CARLIE ST,ALLENBY RD,14757.0,Yes,2024-10-21 00:00:00+00:00,745,7D,20453.0,1650.0,98.0,0.0,1.0,1.0,0.0,0.0,2.0,1766639.0,5905893.0
1766785.0,5905806.0,12586,24987.0,51405,GREAT SOUTH RD (MANUKAU),ALLENBY RD,PEMBROKE ST,14847.0,Yes,2024-10-21 00:00:00+00:00,1515,7D,20679.0,1647.0,96.0,0.0,3.0,1.0,0.0,0.0,4.0,1766785.0,5905806.0
1769365.0,5911224.0,12587,25028.0,51411,GREENMOUNT DR,TI RAKAU DR (RHS),NANDINA AVE,139.0,Yes,2024-11-16 00:00:00+00:00,1600,7D,4475.0,918.0,95.0,1.0,3.0,1.0,0.0,0.0,4.0,1769365.0,5911224.0
1768967.0,5911236.0,12588,25095.0,51447,HARRIS RD (EAST TAMAKI),NANDINA AVE,CRYERS RD,311.0,Yes,2024-11-16 00:00:00+00:00,1545,7D,24310.0,2303.0,92.0,1.0,2.0,4.0,1.0,0.0,7.0,1768967.0,5911236.0
1761943.0,5906618.0,12589,25134.0,51472,HENWOOD RD (PAPATOETOE),MASSEY RD,GEOFFREY PL,96.0,Yes,2024-10-16 00:00:00+00:00,800,7D,5569.0,632.0,95.0,0.0,4.0,1.0,0.0,0.0,5.0,1761943.0,5906618.0
1767872.0,5912345.0,12590,25136.0,51474,HERON PL (PAKURANGA),OKAREKA PL,CUL-DE-SAC,83.0,Yes,2024-10-14 00:00:00+00:00,1630,7D,143.0,20.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,1767872.0,5912345.0
1768867.0,5916061.0,12591,25192.0,51488,HIMALAYA DR,BROMAN PL,COQUILLE PL,511.0,Yes,2024-10-14 00:00:00+00:00,1400,7D,488.0,58.0,99.0,0.0,1.0,0.0,0.0,0.0,1.0,1768867.0,5916061.0
1767490.0,5914708.0,12592,25217.0,51501,HOLLY WAY,FISHER PDE,START ISLAND RHS,35.0,Yes,2024-10-14 00:00:00+00:00,815,7D,85.0,17.0,98.0,0.0,1.0,1.0,0.0,0.0,2.0,1767490.0,5914708.0
1768148.0,5912994.0,12593,25328.0,51561,JADE AVE,BEECHDALE CRES (EAST),CUL-DE-SAC,307.0,Yes,2024-10-14 00:00:00+00:00,1145,7D,78.0,14.0,99.0,0.0,1.0,0.0,0.0,0.0,1.0,1768148.0,5912994.0
1771073.0,5911979.0,12594,25496.0,51655,KILIMANJARO DR,MATTERHORN CRES,TARNICA RD,153.0,Yes,2024-11-15 00:00:00+00:00,800,7D,3207.0,366.0,98.0,0.0,1.0,1.0,0.0,0.0,2.0,1771073.0,5911979.0
1771037.0,5913049.0,12595,25566.0,51684,KOOKABURRA PL,MIRRABOOKA AVE,CUL-DE-SAC,69.0,Yes,2024-11-15 00:00:00+00:00,1415,7D,138.0,19.0,94.0,0.0,1.0,5.0,0.0,0.0,6.0,1771037.0,5913049.0
1781506.0,5916600.0,12596,32909.0,51820,MARAETAI DR,MARAETAI SCHOOL RD,TE PENE RD,1640.0,Yes,2024-09-19 00:00:00+00:00,1430,7D,4173.0,605.0,95.0,1.0,3.0,1.0,0.0,0.0,4.0,1781506.0,5916600.0
1760636.0,5906208.0,12597,25841.0,51841,MASCOT AVE,MASSEY RD,KEMBLE CL,144.0,Yes,2024-09-10 00:00:00+00:00,800,7D,5391.0,479.0,95.0,0.0,5.0,0.0,0.0,0.0,5.0,1760636.0,5906208.0
1767734.0,5914770.0,12598,25944.0,51894,MEANDA GARDENS,FORDYCE AVE,START ISLAND RHS,56.0,Yes,2024-10-14 00:00:00+00:00,1530,7D,75.0,22.0,99.0,0.0,0.0,1.0,0.0,0.0,1.0,1767734.0,5914770.0
1769412.0,5915173.0,12599,25945.0,51895,MEDINA PL,CASUARINA RD,START ISLAND RHS,87.0,Yes,2024-10-14 00:00:00+00:00,1345,7D,153.0,23.0,99.0,0.0,0.0,1.0,0.0,0.0,1.0,1769412.0,5915173.0
1770789.0,5912366.0,12600,28139.0,51916,MILLHOUSE DR,KILIMANJARO DR,ASTORIA PL,1088.0,Yes,2024-11-15 00:00:00+00:00,800,7D,14677.0,1248.0,98.0,0.0,1.0,1.0,0.0,0.0,2.0,1770789.0,5912366.0
1771722.0,5914214.0,12601,26040.0,51941,MOORE ST (HOWICK),GIBRALTAR ST,RODNEY ST RAB,974.0,Yes,2024-11-16 00:00:00+00:00,1500,7D,4617.0,658.0,98.0,0.0,1.0,1.0,0.0,0.0,2.0,1771722.0,5914214.0
1771382.0,5907208.0,12602,30035.0,51954,MURPHYS RD,SALFORD CRES,MULTOSE DR,2995.0,Yes,2024-11-27 00:00:00+00:00,745,7D,17509.0,1734.0,96.0,0.0,2.0,1.0,1.0,0.0,4.0,1771382.0,5907208.0
1771340.0,5914872.0,12603,26123.0,51974,NELSON ST (HOWICK),RIDGE RD,WELLINGTON ST RAB,108.0,Yes,2024-11-15 00:00:00+00:00,1500,7D,3101.0,421.0,99.0,0.0,1.0,0.0,0.0,0.0,1.0,1771340.0,5914872.0
1767808.0,5912303.0,12604,26190.0,52015,OKAREKA PL,HERON PL,CUL-DE-SAC,155.0,Yes,2024-10-14 00:00:00+00:00,1345,7D,180.0,23.0,99.0,0.0,1.0,0.0,0.0,0.0,1.0,1767808.0,5912303.0
1768443.0,5902531.0,12605,26224.0,52030,ORAMS RD,GREAT SOUTH RD,ROTHERY RD,187.0,Yes,2024-10-21 00:00:00+00:00,1615,7D,13696.0,1442.0,95.0,0.0,5.0,0.0,0.0,0.0,5.0,1768443.0,5902531.0
1773663.0,5914326.0,12606,26288.0,52055,PAH RD (COCKLE BAY),SHELLY BEACH PDE (LIGHTPOLE RHS),SEA VIEW TCE,80.0,Yes,2024-11-15 00:00:00+00:00,1715,7D,1513.0,170.0,97.0,0.0,3.0,0.0,0.0,0.0,3.0,1773663.0,5914326.0
1768088.0,5913767.0,12607,26308.0,52060,PAKURANGA RD (EAST BOUND),GLENMORE RD,WILBUR PL,2836.0,Yes,2024-10-14 00:00:00+00:00,1645,7D,14776.0,1889.0,88.0,3.0,1.0,7.0,1.0,0.0,9.0,1768088.0,5913767.0
1770193.0,5914659.0,12608,34354.0,52060,PAKURANGA RD (EAST BOUND),HUTCHINSONS RD,ANGELO AVE,5287.0,Yes,2024-11-15 00:00:00+00:00,1645,7D,25485.0,2379.0,95.0,1.0,1.0,3.0,0.0,0.0,4.0,1770193.0,5914659.0
1768657.0,5915792.0,12609,26336.0,52066,PALMYRA WAY,ANTILLA PL,WILLIAM BRYAN DR,251.0,Yes,2024-10-14 00:00:00+00:00,800,7D,1685.0,166.0,99.0,0.0,1.0,0.0,0.0,0.0,1.0,1768657.0,5915792.0
1771213.0,5915424.0,12610,26372.0,52082,PATON RD,BLEAKHOUSE RD,LANDOP TCE,64.0,Yes,2024-11-15 00:00:00+00:00,1715,7D,1307.0,148.0,97.0,0.0,2.0,1.0,0.0,0.0,3.0,1771213.0,5915424.0
1769427.0,5914743.0,12611,26439.0,52122,PIGEON MOUNTAIN RD,PAKURANGA RD (LHS),PENRUDDOCKE RD,150.0,Yes,2024-10-14 00:00:00+00:00,745,7D,5094.0,621.0,98.0,0.0,1.0,1.0,0.0,0.0,2.0,1769427.0,5914743.0
1769375.0,5916478.0,12612,29134.0,52122,PIGEON MOUNTAIN RD,COMPASS POINT WAY,ARA-TAI (LIGHTPOLE RHS),1966.0,Yes,2024-10-14 00:00:00+00:00,1700,7D,6321.0,728.0,96.0,1.0,2.0,1.0,0.0,0.0,3.0,1769375.0,5916478.0
1771761.0,5910752.0,12613,39249.0,52140,POINT VIEW DR,HAYLEY LANE,WHITFORD RD RAB,2805.0,Yes,2024-11-15 00:00:00+00:00,800,7D,1873.0,358.0,97.0,0.0,1.0,2.0,0.0,0.0,3.0,1771761.0,5910752.0
1770228.0,5915874.0,12614,26516.0,52157,PRIESTLEY DR,BUCKLANDS BEACH RD,VANBRUGH PL,69.0,Yes,2024-11-05 00:00:00+00:00,800,7D,2870.0,415.0,95.0,0.0,4.0,1.0,0.0,0.0,5.0,1770228.0,5915874.0
1767808.0,5912903.0,12615,34369.0,52214,REEVES RD,UDYS RD RAB,GERWYN PL,1265.0,Yes,2024-10-14 00:00:00+00:00,715,7D,6854.0,939.0,96.0,0.0,1.0,3.0,0.0,0.0,4.0,1767808.0,5912903.0
1760855.0,5907615.0,12616,26731.0,52247,ROBERTSON RD (MANGERE),MCKINSTRY AVE,KIVELL CL,1400.0,Yes,2024-09-06 00:00:00+00:00,1645,7D,16738.0,1562.0,93.0,1.0,6.0,0.0,0.0,0.0,6.0,1760855.0,5907615.0
1771947.0,5914042.0,12617,26740.0,52251,RODNEY ST (HOWICK),COOK ST RAB,MOORE ST RAB,269.0,Yes,2024-11-15 00:00:00+00:00,1630,7D,3542.0,466.0,98.0,0.0,1.0,1.0,0.0,0.0,2.0,1771947.0,5914042.0
1765572.0,5897848.0,12618,26786.0,52281,ROYS RD,WEYMOUTH RD (RHS),OCEAN VIEW RD,146.0,Yes,2024-10-15 00:00:00+00:00,1800,7D,939.0,94.0,93.0,0.0,6.0,1.0,0.0,0.0,7.0,1765572.0,5897848.0
1768975.0,5904805.0,12619,26844.0,52307,SANTA MONICA PL,ROSEWOOD PL,START ISLAND RHS,194.0,Yes,2024-11-27 00:00:00+00:00,1000,7D,45.0,11.0,99.0,0.0,0.0,1.0,0.0,0.0,1.0,1768975.0,5904805.0
1768818.0,5901560.0,12620,33931.0,52310,SCENIC DR (MANUREWA),HILL RD RAB,KELVYN GR,152.0,Yes,2024-10-16 00:00:00+00:00,1600,7D,2160.0,404.0,93.0,0.0,7.0,0.0,0.0,0.0,7.0,1768818.0,5901560.0
1768712.0,5901785.0,12621,26852.0,52310,SCENIC DR (MANUREWA),WALPOLE AVE,FRESHNEY PL,444.0,Yes,2024-10-16 00:00:00+00:00,745,7D,2030.0,535.0,97.0,0.0,2.0,1.0,0.0,0.0,3.0,1768712.0,5901785.0
1770119.0,5909802.0,12622,34389.0,52370,SMALES RD,WAYNE FRANCIS DR,ARMOY DR,1549.0,Yes,2024-11-27 00:00:00+00:00,1630,7D,15176.0,1644.0,94.0,1.0,1.0,3.0,1.0,0.0,5.0,1770119.0,5909802.0
1767303.0,5912232.0,12623,27225.0,52492,TI RAKAU DR (EASTBOUND),CHEVIS PL,WHEATLEY AVE,1315.0,Yes,2024-10-14 00:00:00+00:00,1430,7D,15340.0,1231.0,89.0,2.0,3.0,5.0,1.0,0.0,9.0,1767303.0,5912232.0
1768048.0,5911828.0,12624,27228.0,52492,TI RAKAU DR (EASTBOUND),GOSSAMER DR,BRIDGE (1ST ABUTMENT),2150.0,Yes,2024-10-14 00:00:00+00:00,745,7D,20753.0,1787.0,90.0,2.0,1.0,5.0,2.0,0.0,8.0,1768048.0,5911828.0
1768527.0,5911412.0,12625,27307.0,52536,TRUGOOD DR,TI RAKAU DR (RHS),CRYERS RD,298.0,Yes,2024-11-16 00:00:00+00:00,1515,7D,12599.0,1296.0,93.0,1.0,3.0,2.0,1.0,0.0,6.0,1768527.0,5911412.0
1767690.0,5912729.0,12626,27353.0,52556,UDYS RD,DOWNSVIEW RD,REEVES RD RAB,379.0,Yes,2024-10-14 00:00:00+00:00,730,7D,2606.0,380.0,98.0,0.0,1.0,1.0,0.0,0.0,2.0,1767690.0,5912729.0
1766365.0,5898652.0,12627,34687.0,52606,WAIMAHIA AVE,WAIMARINO RD RAB (HYDRANT LHS),WAIMAHIA AVE HAMMERHEAD,514.0,Yes,2024-10-15 00:00:00+00:00,1545,7D,404.0,61.0,96.0,0.0,4.0,0.0,0.0,0.0,4.0,1766365.0,5898652.0
